"ClientId","DataUltimaTransacao"
349401,2019-10-11
349402,2019-10-03
349403,2019-10-08
349404,2019-07-29
349405,2019-10-05
349406,2019-08-07
349407,2019-09-11
349408,2019-08-15
349409,2019-07-04
349410,2019-10-23
349411,2019-09-22
349412,2019-10-05
349413,2019-10-10
349414,2019-10-28
349415,2019-10-10
349416,2019-10-19
349417,2019-10-14
349418,2019-10-14
349419,2019-10-24
349420,2019-10-17
349421,2019-10-04
349422,2019-10-11
349423,2019-10-21
349424,2019-10-05
349425,2019-10-19
349426,2019-10-09
349427,2019-10-20
349428,2019-10-23
349429,2019-09-30
349430,2019-10-10
349431,2019-10-27
349432,2019-10-03
349433,2019-10-22
349434,2019-10-17
349435,2019-10-10
349436,2019-10-26
349437,2019-10-25
349438,2019-10-16
349439,2019-10-20
349440,2019-10-12
349441,2019-10-02
349442,2019-10-03
349443,2019-10-23
349444,2019-10-29
349445,2019-07-24
349446,2019-10-17
349447,2019-09-15
349448,2019-10-13
349449,2019-10-08
349450,2019-10-15
349451,2019-10-15
349452,2019-10-22
349453,2019-08-28
349454,2019-10-07
349455,2019-10-09
349456,2019-10-29
349457,2019-10-05
349458,2019-10-25
349459,2019-10-02
349460,2019-10-22
349461,2019-10-28
349462,2019-10-12
349463,2019-10-04
349464,2019-10-30
349465,2019-10-06
349466,2019-08-07
349467,2019-10-30
349468,2019-10-04
349469,2019-10-28
349470,2019-09-13
349471,2019-10-11
349472,2019-10-24
349473,2019-10-22
349474,2019-10-14
349475,2019-10-12
349476,2019-10-18
349477,2019-10-12
349478,2019-07-01
349479,2019-10-25
349480,2019-10-15
349481,2019-09-08
349482,2019-10-20
349483,2019-10-01
349484,2019-10-21
349485,2019-08-12
349486,2019-10-03
349487,2019-10-24
349488,2019-10-21
349489,2019-08-08
349490,2019-10-30
349491,2019-10-27
349492,2019-10-29
349493,2019-10-05
349494,2019-10-18
349495,2019-10-03
349496,2019-10-24
349497,2019-10-22
349498,2019-09-17
349499,2019-10-20
349500,2019-10-30
349501,2019-10-18
349502,2019-10-19
349503,2019-08-10
349504,2019-10-30
349505,2019-10-28
349506,2019-08-06
349507,2019-10-12
349508,2019-09-25
349509,2019-08-24
349510,2019-10-01
349511,2019-10-29
349512,2019-10-04
349513,2019-10-28
349514,2019-10-22
349515,2019-10-12
349516,2019-10-23
349517,2019-10-25
349518,2019-10-18
349519,2019-08-09
349520,2019-10-12
349521,2019-10-26
349522,2019-10-20
349523,2019-10-06
349524,2019-10-10
349525,2019-08-27
349526,2019-10-28
349527,2019-07-30
349528,2019-10-16
349529,2019-10-22
349530,2019-10-02
349531,2019-10-21
349532,2019-08-25
349533,2019-10-28
349534,2019-10-29
349535,2019-10-25
349536,2019-10-29
349537,2019-07-06
349538,2019-10-21
349539,2019-10-08
349540,2019-10-13
349541,2019-10-06
349542,2019-10-27
349543,2019-09-18
349544,2019-10-06
349545,2019-10-27
349546,2019-10-07
349547,2019-08-03
349548,2019-10-21
349549,2019-10-17
349550,2019-08-04
349551,2019-08-17
349552,2019-10-22
349553,2019-10-18
349554,2019-10-14
349555,2019-10-26
349556,2019-08-27
349557,2019-10-29
349558,2019-10-26
349559,2019-08-30
349560,2019-10-08
349561,2019-10-05
349562,2019-10-29
349563,2019-10-30
349564,2019-10-03
349565,2019-10-17
349566,2019-07-26
349567,2019-10-11
349568,2019-10-05
349569,2019-07-14
349570,2019-10-11
349571,2019-10-26
349572,2019-10-28
349573,2019-07-21
349574,2019-10-25
349575,2019-10-22
349576,2019-10-17
349577,2019-10-13
349578,2019-10-21
349579,2019-10-12
349580,2019-10-20
349581,2019-09-03
349582,2019-09-30
349583,2019-10-12
349584,2019-10-02
349585,2019-07-17
349586,2019-10-26
349587,2019-10-19
349588,2019-10-21
349589,2019-08-09
349590,2019-10-04
349591,2019-10-28
349592,2019-10-30
349593,2019-10-19
349594,2019-07-25
349595,2019-10-21
349596,2019-10-23
349597,2019-10-24
349598,2019-10-26
349599,2019-10-12
349600,2019-10-22
349601,2019-07-17
349602,2019-10-08
349603,2019-10-05
349604,2019-08-16
349605,2019-09-17
349606,2019-09-22
349607,2019-10-13
349608,2019-10-04
349609,2019-10-23
349610,2019-10-01
349611,2019-10-15
349612,2019-10-06
349613,2019-10-25
349614,2019-10-12
349615,2019-10-07
349616,2019-10-26
349617,2019-10-22
349618,2019-10-13
349619,2019-10-29
349620,2019-10-10
349621,2019-10-06
349622,2019-08-21
349623,2019-10-02
349624,2019-10-17
349625,2019-10-06
349626,2019-10-14
349627,2019-10-12
349628,2019-10-30
349629,2019-10-11
349630,2019-08-03
349631,2019-10-04
349632,2019-08-25
349633,2019-10-16
349634,2019-10-29
349635,2019-10-13
349636,2019-10-01
349637,2019-10-04
349638,2019-10-10
349639,2019-10-24
349640,2019-10-15
349641,2019-10-05
349642,2019-10-07
349643,2019-10-17
349644,2019-09-11
349645,2019-10-25
349646,2019-10-09
349647,2019-10-12
349648,2019-07-01
349649,2019-10-02
349650,2019-09-04
349651,2019-10-09
349652,2019-10-29
349653,2019-10-29
349654,2019-10-13
349655,2019-10-10
349656,2019-10-02
349657,2019-10-13
349658,2019-10-25
349659,2019-10-04
349660,2019-10-30
349661,2019-09-08
349662,2019-10-29
349663,2019-10-21
349664,2019-10-24
349665,2019-10-06
349666,2019-10-14
349667,2019-10-21
349668,2019-10-16
349669,2019-10-13
349670,2019-10-09
349671,2019-10-11
349672,2019-07-01
349673,2019-10-16
349674,2019-10-10
349675,2019-07-19
349676,2019-10-16
349677,2019-10-24
349678,2019-10-09
349679,2019-10-22
349680,2019-10-10
349681,2019-10-01
349682,2019-09-28
349683,2019-10-27
349684,2019-10-04
349685,2019-10-26
349686,2019-10-09
349687,2019-10-18
349688,2019-10-24
349689,2019-10-15
349690,2019-10-21
349691,2019-10-18
349692,2019-08-03
349693,2019-10-04
349694,2019-10-01
349695,2019-08-20
349696,2019-10-24
349697,2019-09-04
349698,2019-10-15
349699,2019-10-03
349700,2019-10-19
349701,2019-10-15
349702,2019-10-30
349703,2019-10-29
349704,2019-08-11
349705,2019-10-14
349706,2019-10-07
349707,2019-10-18
349708,2019-10-04
349709,2019-10-05
349710,2019-08-07
349711,2019-10-23
349712,2019-10-06
349713,2019-10-20
349714,2019-10-29
349715,2019-10-05
349716,2019-10-05
349717,2019-10-05
349718,2019-10-23
349719,2019-09-06
349720,2019-10-19
349721,2019-09-04
349722,2019-10-06
349723,2019-10-28
349724,2019-10-14
349725,2019-10-02
349726,2019-10-05
349727,2019-10-21
349728,2019-10-24
349729,2019-10-08
349730,2019-10-28
349731,2019-10-11
349732,2019-10-19
349733,2019-10-02
349734,2019-09-30
349735,2019-10-22
349736,2019-10-24
349737,2019-10-09
349738,2019-10-08
349739,2019-10-03
349740,2019-10-05
349741,2019-10-21
349742,2019-10-13
349743,2019-09-01
349744,2019-10-08
349745,2019-10-27
349746,2019-10-25
349747,2019-10-09
349748,2019-10-21
349749,2019-10-18
349750,2019-08-02
349751,2019-10-29
349752,2019-09-14
349753,2019-10-01
349754,2019-10-05
349755,2019-10-18
349756,2019-10-16
349757,2019-10-17
349758,2019-10-24
349759,2019-10-19
349760,2019-10-15
349761,2019-10-06
349762,2019-10-09
349763,2019-07-24
349764,2019-08-17
349765,2019-09-15
349766,2019-08-02
349767,2019-10-14
349768,2019-10-21
349769,2019-10-13
349770,2019-10-10
349771,2019-10-28
349772,2019-10-14
349773,2019-10-16
349774,2019-07-22
349775,2019-10-02
349776,2019-10-28
349777,2019-07-17
349778,2019-10-21
349779,2019-09-10
349780,2019-10-12
349781,2019-10-28
349782,2019-10-27
349783,2019-08-23
349784,2019-10-23
349785,2019-08-20
349786,2019-08-09
349787,2019-10-07
349788,2019-09-28
349789,2019-10-05
349790,2019-09-02
349791,2019-07-09
349792,2019-07-13
349793,2019-10-11
349794,2019-10-07
349795,2019-10-14
349796,2019-10-27
349797,2019-10-24
349798,2019-10-24
349799,2019-10-20
349800,2019-10-07
349801,2019-10-07
349802,2019-10-11
349803,2019-10-01
349804,2019-10-08
349805,2019-10-13
349806,2019-10-02
349807,2019-10-17
349808,2019-10-13
349809,2019-10-12
349810,2019-09-11
349811,2019-09-18
349812,2019-10-03
349813,2019-10-21
349814,2019-10-01
349815,2019-10-17
349816,2019-10-24
349817,2019-10-24
349818,2019-10-08
349819,2019-10-02
349820,2019-10-20
349821,2019-10-29
349822,2019-10-11
349823,2019-10-02
349824,2019-10-21
349825,2019-10-19
349826,2019-10-21
349827,2019-10-22
349828,2019-07-07
349829,2019-10-29
349830,2019-10-06
349831,2019-10-01
349832,2019-07-22
349833,2019-10-04
349834,2019-08-29
349835,2019-10-22
349836,2019-07-13
349837,2019-10-21
349838,2019-10-06
349839,2019-10-18
349840,2019-10-06
349841,2019-10-26
349842,2019-09-01
349843,2019-10-12
349844,2019-10-01
349845,2019-10-13
349846,2019-10-07
349847,2019-10-06
349848,2019-09-01
349849,2019-10-22
349850,2019-10-10
349851,2019-10-20
349852,2019-10-29
349853,2019-10-12
349854,2019-10-02
349855,2019-09-28
349856,2019-10-01
349857,2019-10-24
349858,2019-10-24
349859,2019-10-28
349860,2019-07-28
349861,2019-10-17
349862,2019-10-09
349863,2019-08-12
349864,2019-10-25
349865,2019-07-08
349866,2019-10-13
349867,2019-10-25
349868,2019-10-05
349869,2019-10-01
349870,2019-08-13
349871,2019-08-17
349872,2019-10-21
349873,2019-09-03
349874,2019-10-10
349875,2019-10-17
349876,2019-10-26
349877,2019-09-29
349878,2019-10-15
349879,2019-09-13
349880,2019-07-21
349881,2019-10-16
349882,2019-10-01
349883,2019-10-23
349884,2019-07-08
349885,2019-10-03
349886,2019-10-04
349887,2019-10-15
349888,2019-10-07
349889,2019-10-16
349890,2019-10-02
349891,2019-07-14
349892,2019-10-16
349893,2019-10-07
349894,2019-10-26
349895,2019-10-28
349896,2019-10-19
349897,2019-10-05
349898,2019-10-29
349899,2019-10-20
349900,2019-08-24
349901,2019-10-01
349902,2019-10-29
349903,2019-08-23
349904,2019-08-22
349905,2019-10-25
349906,2019-10-19
349907,2019-10-24
349908,2019-10-08
349909,2019-10-16
349910,2019-08-28
349911,2019-08-03
349912,2019-10-09
349913,2019-08-08
349914,2019-09-24
349915,2019-09-04
349916,2019-10-30
349917,2019-07-18
349918,2019-10-05
349919,2019-10-03
349920,2019-10-16
349921,2019-10-11
349922,2019-10-29
349923,2019-10-11
349924,2019-10-28
349925,2019-10-02
349926,2019-10-23
349927,2019-10-20
349928,2019-10-03
349929,2019-08-21
349930,2019-10-15
349931,2019-10-05
349932,2019-10-28
349933,2019-10-26
349934,2019-10-25
349935,2019-07-29
349936,2019-10-23
349937,2019-10-16
349938,2019-10-04
349939,2019-07-13
349940,2019-10-13
349941,2019-09-16
349942,2019-10-09
349943,2019-10-30
349944,2019-10-10
349945,2019-09-15
349946,2019-10-16
349947,2019-10-24
349948,2019-09-29
349949,2019-10-23
349950,2019-10-25
349951,2019-10-22
349952,2019-10-24
349953,2019-10-18
349954,2019-10-10
349955,2019-10-09
349956,2019-10-02
349957,2019-10-18
349958,2019-09-30
349959,2019-10-21
349960,2019-10-01
349961,2019-10-28
349962,2019-10-22
349963,2019-10-19
349964,2019-10-12
349965,2019-10-08
349966,2019-10-29
349967,2019-07-14
349968,2019-07-02
349969,2019-10-05
349970,2019-09-26
349971,2019-07-11
349972,2019-10-20
349973,2019-10-02
349974,2019-10-09
349975,2019-10-27
349976,2019-10-26
349977,2019-09-22
349978,2019-10-25
349979,2019-08-20
349980,2019-10-24
349981,2019-10-17
349982,2019-10-22
349983,2019-10-20
349984,2019-10-26
349985,2019-10-23
349986,2019-10-28
349987,2019-10-04
349988,2019-10-01
349989,2019-10-20
349990,2019-10-20
349991,2019-10-04
349992,2019-10-13
349993,2019-10-28
349994,2019-10-04
349995,2019-10-21
349996,2019-10-20
349997,2019-07-26
349998,2019-10-29
349999,2019-10-21
350000,2019-10-21
350001,2019-10-23
350002,2019-10-05
350003,2019-07-13
350004,2019-10-13
350005,2019-09-29
350006,2019-10-24
350007,2019-10-08
350008,2019-10-11
350009,2019-10-26
350010,2019-10-20
350011,2019-10-13
350012,2019-10-24
350013,2019-10-19
350014,2019-10-07
350015,2019-08-15
350016,2019-10-05
350017,2019-10-19
350018,2019-10-24
350019,2019-10-21
350020,2019-07-30
350021,2019-10-16
350022,2019-07-23
350023,2019-10-08
350024,2019-10-11
350025,2019-10-23
350026,2019-10-09
350027,2019-10-22
350028,2019-10-22
350029,2019-10-18
350030,2019-07-03
350031,2019-07-18
350032,2019-10-07
350033,2019-10-14
350034,2019-10-20
350035,2019-10-14
350036,2019-10-26
350037,2019-08-18
350038,2019-07-07
350039,2019-08-01
350040,2019-10-02
350041,2019-10-01
350042,2019-10-14
350043,2019-10-24
350044,2019-10-06
350045,2019-10-18
350046,2019-10-03
350047,2019-10-11
350048,2019-10-26
350049,2019-10-10
350050,2019-10-05
350051,2019-08-26
350052,2019-10-26
350053,2019-10-01
350054,2019-10-16
350055,2019-10-28
350056,2019-10-29
350057,2019-10-21
350058,2019-10-05
350059,2019-10-18
350060,2019-10-11
350061,2019-10-12
350062,2019-10-09
350063,2019-10-30
350064,2019-10-12
350065,2019-08-10
350066,2019-10-02
350067,2019-10-08
350068,2019-10-08
350069,2019-10-22
350070,2019-09-08
350071,2019-10-19
350072,2019-10-27
350073,2019-10-03
350074,2019-10-22
350075,2019-10-02
350076,2019-10-09
350077,2019-10-22
350078,2019-10-13
350079,2019-07-26
350080,2019-07-10
350081,2019-10-23
350082,2019-10-14
350083,2019-10-18
350084,2019-07-29
350085,2019-10-05
350086,2019-10-07
350087,2019-10-03
350088,2019-09-20
350089,2019-10-27
350090,2019-10-03
350091,2019-10-14
350092,2019-10-18
350093,2019-10-17
350094,2019-10-04
350095,2019-10-28
350096,2019-10-26
350097,2019-08-16
350098,2019-10-19
350099,2019-10-08
350100,2019-10-18
350101,2019-09-22
350102,2019-10-12
350103,2019-09-16
350104,2019-10-04
350105,2019-10-21
350106,2019-10-26
350107,2019-10-02
350108,2019-10-22
350109,2019-10-13
350110,2019-10-21
350111,2019-08-03
350112,2019-10-05
350113,2019-10-07
350114,2019-10-23
350115,2019-07-30
350116,2019-09-23
350117,2019-07-17
350118,2019-10-10
350119,2019-08-05
350120,2019-10-29
350121,2019-10-24
350122,2019-10-08
350123,2019-07-21
350124,2019-10-04
350125,2019-10-04
350126,2019-10-09
350127,2019-09-14
350128,2019-10-14
350129,2019-10-18
350130,2019-10-04
350131,2019-07-06
350132,2019-10-01
350133,2019-10-05
350134,2019-10-27
350135,2019-10-13
350136,2019-10-02
350137,2019-10-26
350138,2019-10-27
350139,2019-10-01
350140,2019-10-15
350141,2019-10-26
350142,2019-10-30
350143,2019-10-18
350144,2019-10-19
350145,2019-10-06
350146,2019-10-28
350147,2019-08-19
350148,2019-10-24
350149,2019-10-13
350150,2019-10-01
350151,2019-10-11
350152,2019-10-17
350153,2019-10-17
350154,2019-10-01
350155,2019-10-28
350156,2019-10-16
350157,2019-10-24
350158,2019-10-14
350159,2019-10-21
350160,2019-09-05
350161,2019-10-10
350162,2019-10-24
350163,2019-09-11
350164,2019-10-12
350165,2019-08-03
350166,2019-10-27
350167,2019-10-25
350168,2019-10-29
350169,2019-10-26
350170,2019-10-28
350171,2019-10-01
350172,2019-10-19
350173,2019-10-24
350174,2019-09-22
350175,2019-09-12
350176,2019-07-24
350177,2019-10-08
350178,2019-10-12
350179,2019-10-29
350180,2019-09-18
350181,2019-10-28
350182,2019-10-02
350183,2019-10-13
350184,2019-10-04
350185,2019-10-06
350186,2019-10-22
350187,2019-08-22
350188,2019-10-15
350189,2019-10-29
350190,2019-10-04
350191,2019-10-23
350192,2019-08-12
350193,2019-10-16
350194,2019-10-16
350195,2019-10-01
350196,2019-10-09
350197,2019-09-13
350198,2019-10-10
350199,2019-10-21
350200,2019-10-28
350201,2019-10-21
350202,2019-09-13
350203,2019-10-29
350204,2019-10-21
350205,2019-10-14
350206,2019-10-25
350207,2019-10-01
350208,2019-08-06
350209,2019-10-11
350210,2019-10-08
350211,2019-08-14
350212,2019-10-25
350213,2019-10-06
350214,2019-10-06
350215,2019-10-23
350216,2019-07-10
350217,2019-10-21
350218,2019-10-18
350219,2019-10-02
350220,2019-10-25
350221,2019-07-21
350222,2019-09-20
350223,2019-10-26
350224,2019-10-18
350225,2019-10-02
350226,2019-10-21
350227,2019-10-07
350228,2019-10-15
350229,2019-10-19
350230,2019-10-07
350231,2019-10-14
350232,2019-10-03
350233,2019-10-25
350234,2019-10-03
350235,2019-07-02
350236,2019-10-22
350237,2019-08-11
350238,2019-10-22
350239,2019-07-09
350240,2019-10-06
350241,2019-10-27
350242,2019-10-16
350243,2019-10-14
350244,2019-10-23
350245,2019-08-26
350246,2019-10-28
350247,2019-10-08
350248,2019-10-26
350249,2019-10-07
350250,2019-10-30
350251,2019-10-07
350252,2019-10-01
350253,2019-10-22
350254,2019-08-08
350255,2019-10-08
350256,2019-10-01
350257,2019-09-02
350258,2019-10-28
350259,2019-10-22
350260,2019-10-15
350261,2019-10-06
350262,2019-10-01
350263,2019-10-01
350264,2019-10-28
350265,2019-07-30
350266,2019-10-16
350267,2019-09-06
350268,2019-10-04
350269,2019-10-22
350270,2019-10-17
350271,2019-10-12
350272,2019-10-27
350273,2019-10-19
350274,2019-10-15
350275,2019-10-13
350276,2019-10-03
350277,2019-10-11
350278,2019-10-12
350279,2019-10-23
350280,2019-07-20
350281,2019-10-24
350282,2019-10-09
350283,2019-10-19
350284,2019-10-22
350285,2019-10-25
350286,2019-10-10
350287,2019-07-16
350288,2019-10-20
350289,2019-10-10
350290,2019-10-08
350291,2019-10-06
350292,2019-10-21
350293,2019-10-21
350294,2019-10-07
350295,2019-10-03
350296,2019-10-05
350297,2019-08-29
350298,2019-09-12
350299,2019-10-03
350300,2019-09-05
350301,2019-10-06
350302,2019-09-28
350303,2019-10-24
350304,2019-10-04
350305,2019-10-26
350306,2019-09-02
350307,2019-10-26
350308,2019-10-28
350309,2019-09-12
350310,2019-10-11
350311,2019-10-02
350312,2019-08-23
350313,2019-09-06
350314,2019-10-30
350315,2019-10-08
350316,2019-07-01
350317,2019-10-14
350318,2019-10-25
350319,2019-08-12
350320,2019-10-07
350321,2019-10-19
350322,2019-09-13
350323,2019-10-25
350324,2019-09-29
350325,2019-10-02
350326,2019-10-20
350327,2019-10-30
350328,2019-10-03
350329,2019-10-02
350330,2019-10-19
350331,2019-10-24
350332,2019-10-04
350333,2019-10-20
350334,2019-10-18
350335,2019-10-17
350336,2019-07-09
350337,2019-10-02
350338,2019-10-20
350339,2019-10-04
350340,2019-10-06
350341,2019-10-04
350342,2019-10-06
350343,2019-10-16
350344,2019-10-23
350345,2019-10-09
350346,2019-10-17
350347,2019-08-24
350348,2019-10-04
350349,2019-09-10
350350,2019-10-11
350351,2019-10-23
350352,2019-09-11
350353,2019-10-02
350354,2019-10-25
350355,2019-10-01
350356,2019-10-14
350357,2019-08-19
350358,2019-10-11
350359,2019-10-10
350360,2019-10-04
350361,2019-10-06
350362,2019-10-30
350363,2019-10-12
350364,2019-10-26
350365,2019-10-11
350366,2019-10-26
350367,2019-09-25
350368,2019-10-09
350369,2019-10-20
350370,2019-10-08
350371,2019-10-17
